Movie Name,Movie Link
National Lampoon's Animal House,https://www.imdb.com/title/tt0077975/
John Wick,https://www.imdb.com/title/tt2911666/
The Lighthouse,https://www.imdb.com/title/tt7984734/
Ready Player One,https://www.imdb.com/title/tt1677720/
Predestination,https://www.imdb.com/title/tt2397535/
Spider-Man,https://www.imdb.com/title/tt0145487/
Nosferatu the Vampyre,https://www.imdb.com/title/tt0079641/
The Talented Mr. Ripley,https://www.imdb.com/title/tt0134119/
"Crazy, Stupid, Love.",https://www.imdb.com/title/tt1570728/
War for the Planet of the Apes,https://www.imdb.com/title/tt3450958/
Malena,https://www.imdb.com/title/tt0213847/
Me Before You,https://www.imdb.com/title/tt2674426/
Nobody,https://www.imdb.com/title/tt7888964/
Scream,https://www.imdb.com/title/tt0117571/
Galaxy Quest,https://www.imdb.com/title/tt0177789/
The Nice Guys,https://www.imdb.com/title/tt3799694/
Uncut Gems,https://www.imdb.com/title/tt5727208/
Frozen,https://www.imdb.com/title/tt2294629/
Harry Potter and the Chamber of Secrets,https://www.imdb.com/title/tt0295297/
Pirates of the Caribbean: Dead Man's Chest,https://www.imdb.com/title/tt0383574/
Palm Springs,https://www.imdb.com/title/tt9484998/
Open Range,https://www.imdb.com/title/tt0316356/
A Nightmare on Elm Street,https://www.imdb.com/title/tt0087800/
Superman,https://www.imdb.com/title/tt0078346/
The Last Duel,https://www.imdb.com/title/tt4244994/
Witness,https://www.imdb.com/title/tt0090329/
Air,https://www.imdb.com/title/tt16419074/
Spider-Man: Homecoming,https://www.imdb.com/title/tt2250912/
The Way Way Back,https://www.imdb.com/title/tt1727388/
Zero Dark Thirty,https://www.imdb.com/title/tt1790885/
Lady Bird,https://www.imdb.com/title/tt4925292/
The Rock,https://www.imdb.com/title/tt0117500/
Luca,https://www.imdb.com/title/tt12801262/
Erin Brockovich,https://www.imdb.com/title/tt0195685/
American Graffiti,https://www.imdb.com/title/tt0069704/
X2: X-Men United,https://www.imdb.com/title/tt0290334/
Shang-Chi and the Legend of the Ten Rings,https://www.imdb.com/title/tt9376612/
The English Patient,https://www.imdb.com/title/tt0116209/
The Rocky Horror Picture Show,https://www.imdb.com/title/tt0073629/
The Jungle Book,https://www.imdb.com/title/tt3040964/
Moonlight,https://www.imdb.com/title/tt4975722/
John Wick: Chapter 2,https://www.imdb.com/title/tt4425200/
Terms of Endearment,https://www.imdb.com/title/tt0086425/
The Texas Chain Saw Massacre,https://www.imdb.com/title/tt0072271/
Law Abiding Citizen,https://www.imdb.com/title/tt1197624/
Carrie,https://www.imdb.com/title/tt0074285/
The Evil Dead,https://www.imdb.com/title/tt0083907/
BlackBerry,https://www.imdb.com/title/tt21867434/
Mission: Impossible - Ghost Protocol,https://www.imdb.com/title/tt1229238/
John Wick: Chapter 3 - Parabellum,https://www.imdb.com/title/tt6146586/
Beautiful Boy,https://www.imdb.com/title/tt1226837/
Borat,https://www.imdb.com/title/tt0443453/
Juno,https://www.imdb.com/title/tt0467406/
Molly's Game,https://www.imdb.com/title/tt4209788/
Spider-Man: Far from Home,https://www.imdb.com/title/tt6320628/
Cloud Atlas,https://www.imdb.com/title/tt1371111/
Mud,https://www.imdb.com/title/tt1935179/
Body Heat,https://www.imdb.com/title/tt0082089/
A History of Violence,https://www.imdb.com/title/tt0399146/
The Hobbit: The Battle of the Five Armies,https://www.imdb.com/title/tt2310332/
Looper,https://www.imdb.com/title/tt1276104/
The Wailing,https://www.imdb.com/title/tt5215952/
Mission: Impossible - Rogue Nation,https://www.imdb.com/title/tt2381249/
Buffalo '66,https://www.imdb.com/title/tt0118789/
Begin Again,https://www.imdb.com/title/tt1980929/
The Emperor's New Groove,https://www.imdb.com/title/tt0120917/
Downton Abbey,https://www.imdb.com/title/tt6398184/
The Crawleys prepare to host King George V and Queen Mary at,https://www.imdb.com/title/tt0099088/
Back to the Future Part III,https://www.imdb.com/title/tt0099088/
Limitless,https://www.imdb.com/title/tt1219289/
Jacob's Ladder,https://www.imdb.com/title/tt0099871/
Up in the Air,https://www.imdb.com/title/tt1193138/
A Bridge Too Far,https://www.imdb.com/title/tt0075784/
Darkest Hour,https://www.imdb.com/title/tt4555426/
Downton Abbey: A New Era,https://www.imdb.com/title/tt11703710/
The Terminal,https://www.imdb.com/title/tt0362227/
Onward,https://www.imdb.com/title/tt7146812/
Tetris,https://www.imdb.com/title/tt12758060/
Tár,https://www.imdb.com/title/tt14444726/
Forgotten,https://www.imdb.com/title/tt7057496/
High Fidelity,https://www.imdb.com/title/tt0146882/
REC,https://www.imdb.com/title/tt1038988/
Sully,https://www.imdb.com/title/tt3263904/
Blow Out,https://www.imdb.com/title/tt0082085/
Three Days of the Condor,https://www.imdb.com/title/tt0073802/
Phantom Thread,https://www.imdb.com/title/tt5776858/
Army of Darkness,https://www.imdb.com/title/tt0106308/
Elizabeth,https://www.imdb.com/title/tt0127536/
"McFarland, USA",https://www.imdb.com/title/tt2097298/
Minari,https://www.imdb.com/title/tt10633456/
The Man Who Knew Too Much,https://www.imdb.com/title/tt0049470/
Sherlock Holmes: A Game of Shadows,https://www.imdb.com/title/tt1515091/
How to Train Your Dragon: The Hidden World,https://www.imdb.com/title/tt2386490/
Dolores Claiborne,https://www.imdb.com/title/tt0109642/
Thief,https://www.imdb.com/title/tt0083190/
Bullitt,https://www.imdb.com/title/tt0062765/
The Land Before Time,https://www.imdb.com/title/tt0095489/
Corpse Bride,https://www.imdb.com/title/tt0121164/
The Mission,https://www.imdb.com/title/tt0091530/
Welcome to the Dollhouse,https://www.imdb.com/title/tt0114906/
Eighth Grade,https://www.imdb.com/title/tt7014006/
Mirage,https://www.imdb.com/title/tt6908274/
High Plains Drifter,https://www.imdb.com/title/tt0068699/
Tootsie,https://www.imdb.com/title/tt0084805/
Green Street Hooligans,https://www.imdb.com/title/tt0385002/
Blow-Up,https://www.imdb.com/title/tt0060176/
Ghost in the Shell 2: Innocence,https://www.imdb.com/title/tt0347246/
Garden State,https://www.imdb.com/title/tt0333766/
Notes on a Scandal,https://www.imdb.com/title/tt0465551/
To Catch a Thief,https://www.imdb.com/title/tt0048728/
A Hidden Life,https://www.imdb.com/title/tt5827916/
The Cider House Rules,https://www.imdb.com/title/tt0124315/
August Rush,https://www.imdb.com/title/tt0426931/
Inside Llewyn Davis,https://www.imdb.com/title/tt2042568/
Frequency,https://www.imdb.com/title/tt0186151/
Straw Dogs,https://www.imdb.com/title/tt0067800/
Marathon Man,https://www.imdb.com/title/tt0074860/
True Grit,https://www.imdb.com/title/tt0065126/
The Bucket List,https://www.imdb.com/title/tt0825232/
The Orphanage,https://www.imdb.com/title/tt0464141/
Love & Mercy,https://www.imdb.com/title/tt0903657/
Dirty Rotten Scoundrels,https://www.imdb.com/title/tt0095031/
The Natural,https://www.imdb.com/title/tt0087781/
Oliver!,https://www.imdb.com/title/tt0063385/
Dracula,https://www.imdb.com/title/tt0021814/
Howards End,https://www.imdb.com/title/tt0104454/
Five Easy Pieces,https://www.imdb.com/title/tt0065724/
In the Bedroom,https://www.imdb.com/title/tt0247425/
Judas and the Black Messiah,https://www.imdb.com/title/tt9784798/
Following,https://www.imdb.com/title/tt0154506/
Of Mice and Men,https://www.imdb.com/title/tt0105046/
Picnic at Hanging Rock,https://www.imdb.com/title/tt0073540/
Frances Ha,https://www.imdb.com/title/tt2347569/
Life as a House,https://www.imdb.com/title/tt0264796/
The Swimmers,https://www.imdb.com/title/tt8745676/
The Greatest Game Ever Played,https://www.imdb.com/title/tt0388980/
Lone Star,https://www.imdb.com/title/tt0116905/
Mudbound,https://www.imdb.com/title/tt2396589/
Reign Over Me,https://www.imdb.com/title/tt0490204/
A Monster Calls,https://www.imdb.com/title/tt3416532/
Who Am I,https://www.imdb.com/title/tt3042408/
SLC Punk!,https://www.imdb.com/title/tt0133189/
K-PAX,https://www.imdb.com/title/tt0272152/
Hoosiers,https://www.imdb.com/title/tt0091217/
Rust and Bone,https://www.imdb.com/title/tt2053425/
Rurouni Kenshin Part I: Origins,https://www.imdb.com/title/tt1979319/
A Dog's Journey,https://www.imdb.com/title/tt8385474/
Black Dynamite,https://www.imdb.com/title/tt1190536/
If....,https://www.imdb.com/title/tt0063850/
And Justice for All,https://www.imdb.com/title/tt0078718/
Man on the Moon,https://www.imdb.com/title/tt0125664/
2046,https://www.imdb.com/title/tt0212712/
The Party,https://www.imdb.com/title/tt0063415/
The Garden of Words,https://www.imdb.com/title/tt2591814/
Funny Girl,https://www.imdb.com/title/tt0062994/
The Haunting,https://www.imdb.com/title/tt0057129/
In the Loop,https://www.imdb.com/title/tt1226774/
Cross of Iron,https://www.imdb.com/title/tt0074695/
They Call Me Trinity,https://www.imdb.com/title/tt0067355/
Trumbo,https://www.imdb.com/title/tt3203606/
Man Bites Dog,https://www.imdb.com/title/tt0103905/
The Painted Veil,https://www.imdb.com/title/tt0446755/
The Sweet Hereafter,https://www.imdb.com/title/tt0120255/
"Good Night, and Good Luck.",https://www.imdb.com/title/tt0433383/
Kabhi Khushi Kabhie Gham...,https://www.imdb.com/title/tt0248126/
Frenzy,https://www.imdb.com/title/tt0068611/
Felon,https://www.imdb.com/title/tt1117385/
C'mon C'mon,https://www.imdb.com/title/tt10986222/
Gallipoli,https://www.imdb.com/title/tt0082432/
Jesus Christ Superstar,https://www.imdb.com/title/tt0070239/
Drunken Master,https://www.imdb.com/title/tt0080179/
Contempt,https://www.imdb.com/title/tt0057345/
From Up on Poppy Hill,https://www.imdb.com/title/tt1798188/
Les Misérables,https://www.imdb.com/title/tt0119683/
The King and I,https://www.imdb.com/title/tt0049408/
Waiting for Guffman,https://www.imdb.com/title/tt0118111/
The Devil's Backbone,https://www.imdb.com/title/tt0256009/
Days of Being Wild,https://www.imdb.com/title/tt0101258/
Thesis,https://www.imdb.com/title/tt0117883/
An Affair to Remember,https://www.imdb.com/title/tt0050105/
Bad Education,https://www.imdb.com/title/tt0275491/
The Duellists,https://www.imdb.com/title/tt0075968/
Calvary,https://www.imdb.com/title/tt2234003/
Bullets Over Broadway,https://www.imdb.com/title/tt0109348/
Biutiful,https://www.imdb.com/title/tt1164999/
Kho Gaye Hum Kahan,https://www.imdb.com/title/tt15434074/
The China Syndrome,https://www.imdb.com/title/tt0078966/
Searching for Bobby Fischer,https://www.imdb.com/title/tt0108065/
Immortal Beloved,https://www.imdb.com/title/tt0110116/
American Splendor,https://www.imdb.com/title/tt0305206/
Pierrot the Fool,https://www.imdb.com/title/tt0059592/
Ida,https://www.imdb.com/title/tt2718492/
Son of Saul,https://www.imdb.com/title/tt3808342/
The Wrong Man,https://www.imdb.com/title/tt0051207/
Rabbit-Proof Fence,https://www.imdb.com/title/tt0252444/
Blindspotting,https://www.imdb.com/title/tt7242142/
Amazing Grace,https://www.imdb.com/title/tt0454776/
Everything Is Illuminated,https://www.imdb.com/title/tt0404030/
Stranger Than Paradise,https://www.imdb.com/title/tt0088184/
Smoke,https://www.imdb.com/title/tt0114478/
Yellow Submarine,https://www.imdb.com/title/tt0063823/
Transamerica,https://www.imdb.com/title/tt0407265/
Summer Wars,https://www.imdb.com/title/tt1474276/
Never Rarely Sometimes Always,https://www.imdb.com/title/tt7772582/
Miss Americana,https://www.imdb.com/title/tt11388580/
A Better Tomorrow,https://www.imdb.com/title/tt0092263/
Radio Days,https://www.imdb.com/title/tt0093818/
An Inconvenient Truth,https://www.imdb.com/title/tt0497116/
I Killed My Mother,https://www.imdb.com/title/tt1424797/
Badlapur,https://www.imdb.com/title/tt3678782/
My Life Without Me,https://www.imdb.com/title/tt0314412/
Dasvi,https://www.imdb.com/title/tt14107554/
The Good Lie,https://www.imdb.com/title/tt2652092/
Maria Full of Grace,https://www.imdb.com/title/tt0390221/
Tamasha,https://www.imdb.com/title/tt3148502/
This Film Is Not Yet Rated,https://www.imdb.com/title/tt0493459/
Dear Zindagi,https://www.imdb.com/title/tt5946128/
Master,https://www.imdb.com/title/tt10579952/
Another Year,https://www.imdb.com/title/tt1431181/
Bhool Bhulaiyaa,https://www.imdb.com/title/tt0995031/
What Maisie Knew,https://www.imdb.com/title/tt1932767/
No,https://www.imdb.com/title/tt2059255/
The Kid with a Bike,https://www.imdb.com/title/tt1827512/
Jesus Camp,https://www.imdb.com/title/tt0486358/
Mesrine: Public Enemy No. 1,https://www.imdb.com/title/tt0411272/
Broadway Danny Rose,https://www.imdb.com/title/tt0087003/
Capitalism: A Love Story,https://www.imdb.com/title/tt1232207/
Hunting Season,https://www.imdb.com/title/tt1668191/
Schumacher,https://www.imdb.com/title/tt10322274/
Jaane Tu... Ya Jaane Na,https://www.imdb.com/title/tt0473367/
The Edukators,https://www.imdb.com/title/tt0408777/
Magic Carpet Ride,https://www.imdb.com/title/tt0470883/
Yahsi Bati,https://www.imdb.com/title/tt1567448/
Jhund,https://www.imdb.com/title/tt8983228/
The Magician,https://www.imdb.com/title/tt0827503/
Challengers,https://www.imdb.com/title/tt16426418/
Hereditary,https://www.imdb.com/title/tt7784604/
Bullet Train,https://www.imdb.com/title/tt12593682/
It,https://www.imdb.com/title/tt1396484/
A League of Their Own,https://www.imdb.com/title/tt0104694/
Irreversible,https://www.imdb.com/title/tt0290673/
10 Things I Hate About You,https://www.imdb.com/title/tt0147800/
X-Men,https://www.imdb.com/title/tt0120903/
Troy,https://www.imdb.com/title/tt0332452/
Starship Troopers,https://www.imdb.com/title/tt0120201/
Tenet,https://www.imdb.com/title/tt6723592/
Kingdom of Heaven,https://www.imdb.com/title/tt0320661/
Men in Black,https://www.imdb.com/title/tt0119654/
Face/Off,https://www.imdb.com/title/tt0119094/
The Karate Kid,https://www.imdb.com/title/tt0087538/
Bound,https://www.imdb.com/title/tt0115736/
Split,https://www.imdb.com/title/tt4972582/
Triangle of Sadness,https://www.imdb.com/title/tt7322224/
The Lego Batman Movie,https://www.imdb.com/title/tt4116284/
No Time to Die,https://www.imdb.com/title/tt2382320/
The Accountant,https://www.imdb.com/title/tt2140479/
Dawn of the Dead,https://www.imdb.com/title/tt0363547/
Point Break,https://www.imdb.com/title/tt0102685/
The Bad News Bears,https://www.imdb.com/title/tt0074174/
Sing 2,https://www.imdb.com/title/tt6467266/
Big,https://www.imdb.com/title/tt0094737/
Cruella,https://www.imdb.com/title/tt3228774/
Elvis,https://www.imdb.com/title/tt3704428/
Labyrinth,https://www.imdb.com/title/tt0091369/
True Lies,https://www.imdb.com/title/tt0111503/
The King,https://www.imdb.com/title/tt7984766/
Possession,https://www.imdb.com/title/tt0082933/
The Edge of Seventeen,https://www.imdb.com/title/tt1878870/
Black Panther,https://www.imdb.com/title/tt1825683/
Despicable Me 2,https://www.imdb.com/title/tt1690953/
The NeverEnding Story,https://www.imdb.com/title/tt0088323/
Vacation,https://www.imdb.com/title/tt0085995/
Wonder Woman,https://www.imdb.com/title/tt0451279/
Shot Caller,https://www.imdb.com/title/tt4633690/
Excalibur,https://www.imdb.com/title/tt0082348/
Speed,https://www.imdb.com/title/tt0111257/
Shrek 2,https://www.imdb.com/title/tt0298148/
Hercules,https://www.imdb.com/title/tt0119282/
Lilo & Stitch,https://www.imdb.com/title/tt0275847/
Layer Cake,https://www.imdb.com/title/tt0375912/
Doctor Sleep,https://www.imdb.com/title/tt5606664/
American Sniper,https://www.imdb.com/title/tt2179136/
Avengers: Age of Ultron,https://www.imdb.com/title/tt2395427/
Little Women,https://www.imdb.com/title/tt0110367/
Dumb and Dumber,https://www.imdb.com/title/tt0109686/
The Conjuring 2,https://www.imdb.com/title/tt3065204/
"Girl, Interrupted",https://www.imdb.com/title/tt0172493/
Identity,https://www.imdb.com/title/tt0309698/
Rocketman,https://www.imdb.com/title/tt2066051/
The Shape of Water,https://www.imdb.com/title/tt5580390/
Alita: Battle Angel,https://www.imdb.com/title/tt0437086/
The Place Beyond the Pines,https://www.imdb.com/title/tt1817273/
Cape Fear,https://www.imdb.com/title/tt0101540/
Dogma,https://www.imdb.com/title/tt0120655/
Jerry Maguire,https://www.imdb.com/title/tt0116695/
Poltergeist,https://www.imdb.com/title/tt0084516/
Monster,https://www.imdb.com/title/tt0340855/
El Camino: A Breaking Bad Movie,https://www.imdb.com/title/tt9243946/
13 Hours: The Secret Soldiers of Benghazi,https://www.imdb.com/title/tt4172430/
The Secret Life of Walter Mitty,https://www.imdb.com/title/tt0359950/
Enemy of the State,https://www.imdb.com/title/tt0120660/
Punch-Drunk Love,https://www.imdb.com/title/tt0272338/
Steel Magnolias,https://www.imdb.com/title/tt0098384/
Unbreakable,https://www.imdb.com/title/tt0217869/
Kung Fu Panda 2,https://www.imdb.com/title/tt1302011/
Patriots Day,https://www.imdb.com/title/tt4572514/
Megamind,https://www.imdb.com/title/tt1001526/
Take Shelter,https://www.imdb.com/title/tt1675192/
Chef,https://www.imdb.com/title/tt2883512/
Raya and the Last Dragon,https://www.imdb.com/title/tt5109280/
Tarzan,https://www.imdb.com/title/tt0120855/
Flight,https://www.imdb.com/title/tt1907668/
Slap Shot,https://www.imdb.com/title/tt0076723/
Sleepy Hollow,https://www.imdb.com/title/tt0162661/
Southpaw,https://www.imdb.com/title/tt1798684/
The Death of Stalin,https://www.imdb.com/title/tt4686844/
The Basketball Diaries,https://www.imdb.com/title/tt0112461/
Say Anything,https://www.imdb.com/title/tt0098258/
A Walk to Remember,https://www.imdb.com/title/tt0281358/
The Disaster Artist,https://www.imdb.com/title/tt3521126/
Rango,https://www.imdb.com/title/tt1192628/
Blue Valentine,https://www.imdb.com/title/tt1120985/
The Return of the Living Dead,https://www.imdb.com/title/tt0089907/
Sweeney Todd: The Demon Barber of Fleet Street,https://www.imdb.com/title/tt0408236/
Gremlins,https://www.imdb.com/title/tt0087363/
Hustle,https://www.imdb.com/title/tt8009428/
"Are You There God? It's Me, Margaret.",https://www.imdb.com/title/tt9185206/
Sexy Beast,https://www.imdb.com/title/tt0203119/
Death at a Funeral,https://www.imdb.com/title/tt0795368/
Mid90s,https://www.imdb.com/title/tt5613484/
Paddington,https://www.imdb.com/title/tt1109624/
Lincoln,https://www.imdb.com/title/tt0443272/
Revolutionary Road,https://www.imdb.com/title/tt0959337/
Fast Five,https://www.imdb.com/title/tt1596343/
Eraserhead,https://www.imdb.com/title/tt0074486/
Instant Family,https://www.imdb.com/title/tt7401588/
Nomadland,https://www.imdb.com/title/tt9770150/
My Sister's Keeper,https://www.imdb.com/title/tt1078588/
The Lincoln Lawyer,https://www.imdb.com/title/tt1189340/
Wall Street,https://www.imdb.com/title/tt0094291/
The Guernsey Literary and Potato Peel Pie Society,https://www.imdb.com/title/tt1289403/
The Secret Garden,https://www.imdb.com/title/tt0108071/
The Descendants,https://www.imdb.com/title/tt1033575/
Suspiria,https://www.imdb.com/title/tt0076786/
Mr. Holland's Opus,https://www.imdb.com/title/tt0113862/
Twin Peaks: Fire Walk with Me,https://www.imdb.com/title/tt0105665/
Peter Pan,https://www.imdb.com/title/tt0046183/
First Man,https://www.imdb.com/title/tt1213641/
Fallen Leaves,https://www.imdb.com/title/tt21027780/
Before the Devil Knows You're Dead,https://www.imdb.com/title/tt0292963/
Good Time,https://www.imdb.com/title/tt4846232/
The Ice Storm,https://www.imdb.com/title/tt0119349/
Memoirs of a Geisha,https://www.imdb.com/title/tt0397535/
Palmer,https://www.imdb.com/title/tt6857376/
Heavenly Creatures,https://www.imdb.com/title/tt0110005/
Equilibrium,https://www.imdb.com/title/tt0238380/
The Negotiator,https://www.imdb.com/title/tt0120768/
Cha Cha Real Smooth,https://www.imdb.com/title/tt14376344/
To Live and Die in L.A.,https://www.imdb.com/title/tt0090180/
Cinderella,https://www.imdb.com/title/tt0042332/
Decision to Leave,https://www.imdb.com/title/tt12477480/
Snowden,https://www.imdb.com/title/tt3774114/
The Way,https://www.imdb.com/title/tt1441912/
She Said,https://www.imdb.com/title/tt11198810/
Pale Rider,https://www.imdb.com/title/tt0089767/
Lars and the Real Girl,https://www.imdb.com/title/tt0805564/
"Good Morning, Vietnam",https://www.imdb.com/title/tt0093105/
La Femme Nikita,https://www.imdb.com/title/tt0100263/
Raising Arizona,https://www.imdb.com/title/tt0093822/
The Nightingale,https://www.imdb.com/title/tt4068576/
Jane Eyre,https://www.imdb.com/title/tt1229822/
The Adventures of Tintin,https://www.imdb.com/title/tt0983193/
Star Trek IV: The Voyage Home,https://www.imdb.com/title/tt0092007/
In the Heights,https://www.imdb.com/title/tt1321510/
Much Ado About Nothing,https://www.imdb.com/title/tt0107616/
Lethal Weapon 2,https://www.imdb.com/title/tt0097733/
Ghost World,https://www.imdb.com/title/tt0162346/
Precious,https://www.imdb.com/title/tt0929632/
Coach Carter,https://www.imdb.com/title/tt0393162/
One Hundred and One Dalmatians,https://www.imdb.com/title/tt0055254/
Alice in Wonderland,https://www.imdb.com/title/tt0043274/
From Russia with Love,https://www.imdb.com/title/tt0057076/
The Next Three Days,https://www.imdb.com/title/tt1458175/
Seven Brides for Seven Brothers,https://www.imdb.com/title/tt0047472/
Election,https://www.imdb.com/title/tt0126886/
The Unbearable Lightness of Being,https://www.imdb.com/title/tt0096332/
Okja,https://www.imdb.com/title/tt3967856/
The Banker,https://www.imdb.com/title/tt6285944/
The Boat That Rocked,https://www.imdb.com/title/tt1131729/
Mr. Brooks,https://www.imdb.com/title/tt0780571/
Murder by Death,https://www.imdb.com/title/tt0074937/
Crimson Tide,https://www.imdb.com/title/tt0112740/
Across the Universe,https://www.imdb.com/title/tt0445922/
Grosse Pointe Blank,https://www.imdb.com/title/tt0119229/
Rounders,https://www.imdb.com/title/tt0128442/
Shaolin Soccer,https://www.imdb.com/title/tt0286112/
Eye in the Sky,https://www.imdb.com/title/tt2057392/
Capote,https://www.imdb.com/title/tt0379725/
Frida,https://www.imdb.com/title/tt0120679/
House,https://www.imdb.com/title/tt0076162/
The Simpsons Movie,https://www.imdb.com/title/tt0462538/
Hustle & Flow,https://www.imdb.com/title/tt0410097/
Youth,https://www.imdb.com/title/tt3312830/
Lady and the Tramp,https://www.imdb.com/title/tt0048280/
The Getaway,https://www.imdb.com/title/tt0068638/
The Way Back,https://www.imdb.com/title/tt1023114/
Four Lions,https://www.imdb.com/title/tt1341167/
Blue Jasmine,https://www.imdb.com/title/tt2334873/
I Origins,https://www.imdb.com/title/tt2884206/
Woman in Gold,https://www.imdb.com/title/tt2404425/
Finding Forrester,https://www.imdb.com/title/tt0181536/
Thirteen Days,https://www.imdb.com/title/tt0146309/
Amistad,https://www.imdb.com/title/tt0118607/
The Walk,https://www.imdb.com/title/tt3488710/
Belle,https://www.imdb.com/title/tt2404181/
Official Secrets,https://www.imdb.com/title/tt5431890/
North Country,https://www.imdb.com/title/tt0395972/
I Stand Alone,https://www.imdb.com/title/tt0157016/
The Last Unicorn,https://www.imdb.com/title/tt0084237/
The Guard,https://www.imdb.com/title/tt1540133/
The Constant Gardener,https://www.imdb.com/title/tt0387131/
The Hidden Face,https://www.imdb.com/title/tt1772250/
Jason and the Argonauts,https://www.imdb.com/title/tt0057197/
Driving Miss Daisy,https://www.imdb.com/title/tt0097239/
The Hand of God,https://www.imdb.com/title/tt12680684/
Rescue Dawn,https://www.imdb.com/title/tt0462504/
Rocky II,https://www.imdb.com/title/tt0079817/
Pi,https://www.imdb.com/title/tt0138704/
Bambi,https://www.imdb.com/title/tt0034492/
Paterson,https://www.imdb.com/title/tt5247022/
Holy Spider,https://www.imdb.com/title/tt18550140/
Running Scared,https://www.imdb.com/title/tt0404390/
This Boy's Life,https://www.imdb.com/title/tt0108330/
Submarine,https://www.imdb.com/title/tt1440292/
Clerks II,https://www.imdb.com/title/tt0424345/
Local Hero,https://www.imdb.com/title/tt0085859/
The Gods Must Be Crazy,https://www.imdb.com/title/tt0080801/
Broadcast News,https://www.imdb.com/title/tt0092699/
The Fundamentals of Caring,https://www.imdb.com/title/tt2452386/
20th Century Women,https://www.imdb.com/title/tt4385888/
Invictus,https://www.imdb.com/title/tt1057500/
Fish Tank,https://www.imdb.com/title/tt1232776/
The Squid and the Whale,https://www.imdb.com/title/tt0367089/
Pusher,https://www.imdb.com/title/tt0117407/
The Hundred-Foot Journey,https://www.imdb.com/title/tt2980648/
Assault on Precinct 13,https://www.imdb.com/title/tt0074156/
Get Carter,https://www.imdb.com/title/tt0067128/
Matchstick Men,https://www.imdb.com/title/tt0325805/
Eddie the Eagle,https://www.imdb.com/title/tt1083452/
Seabiscuit,https://www.imdb.com/title/tt0329575/
Antwone Fisher,https://www.imdb.com/title/tt0168786/
Far from Heaven,https://www.imdb.com/title/tt0297884/
Shallow Grave,https://www.imdb.com/title/tt0111149/
The People vs. Larry Flynt,https://www.imdb.com/title/tt0117318/
My Name Is Nobody,https://www.imdb.com/title/tt0070215/
Lucky,https://www.imdb.com/title/tt5859238/
Caché,https://www.imdb.com/title/tt0387898/
The Proposition,https://www.imdb.com/title/tt0421238/
A Shot in the Dark,https://www.imdb.com/title/tt0058586/
Detroit,https://www.imdb.com/title/tt5390504/
Alice Doesn't Live Here Anymore,https://www.imdb.com/title/tt0071115/
The Queen,https://www.imdb.com/title/tt0436697/
Freddy,https://www.imdb.com/title/tt15145764/
Eight Below,https://www.imdb.com/title/tt0397313/
Ghajini,https://www.imdb.com/title/tt1166100/
The Stranger,https://www.imdb.com/title/tt0038991/
Toni Erdmann,https://www.imdb.com/title/tt4048272/
Suspicion,https://www.imdb.com/title/tt0034248/
24 Hour Party People,https://www.imdb.com/title/tt0274309/
Starred Up,https://www.imdb.com/title/tt2567712/
Waking Ned Devine,https://www.imdb.com/title/tt0166396/
Pom Poko,https://www.imdb.com/title/tt0110008/
Murder in the First,https://www.imdb.com/title/tt0113870/
The 12th Man,https://www.imdb.com/title/tt3300980/
In the House,https://www.imdb.com/title/tt1964624/
The Baader Meinhof Complex,https://www.imdb.com/title/tt0765432/
Deconstructing Harry,https://www.imdb.com/title/tt0118954/
Red Cliff,https://www.imdb.com/title/tt0425637/
A Street Cat Named Bob,https://www.imdb.com/title/tt3606888/
Marshall,https://www.imdb.com/title/tt5301662/
Shaun the Sheep Movie,https://www.imdb.com/title/tt2872750/
Live Flesh,https://www.imdb.com/title/tt0118819/
The Girl Who Kicked the Hornet's Nest,https://www.imdb.com/title/tt1343097/
Keith,https://www.imdb.com/title/tt0435679/
Bacurau,https://www.imdb.com/title/tt2762506/
Gods and Monsters,https://www.imdb.com/title/tt0120684/
You're Not You,https://www.imdb.com/title/tt1198156/
Pusher II,https://www.imdb.com/title/tt0396184/
Pumping Iron,https://www.imdb.com/title/tt0076578/
